ltable_url,ltable_problem_code,rtable_url,rtable_problem_code
http://www.spoj.com/problems/MGAME,,https://www.codechef.com/problems/H5,
http://www.spoj.com/problems/FACT2,,https://www.codechef.com/problems/SIMBIRD,
http://www.spoj.com/problems/ANARC09F,,https://www.codechef.com/problems/ORDERS,
http://www.spoj.com/problems/MAFBOI08,,https://www.codechef.com/problems/DRGNBOOL,
http://www.spoj.com/problems/TREEII,,https://www.codechef.com/problems/SIMBIRD,
http://www.spoj.com/problems/GUESS003,,https://www.codechef.com/problems/IIITA205,
http://www.spoj.com/problems/JMPMNKEY,,https://www.codechef.com/problems/CARLOS,
http://www.spoj.com/problems/MGAME1,,https://www.codechef.com/problems/SCRABBLE,
http://www.spoj.com/problems/CARRALLY,,https://www.codechef.com/problems/BFORG,
http://www.spoj.com/problems/AE5B2,,https://www.codechef.com/problems/CHEFHACK,
http://www.spoj.com/problems/TAP2016B,,https://www.codechef.com/problems/DISHBAL,
http://www.spoj.com/problems/ADV04F1,,https://www.codechef.com/problems/SUM1,
http://www.spoj.com/problems/CARRALLY,,https://www.codechef.com/problems/CD105,
http://www.spoj.com/problems/FBRIDGES,,https://www.codechef.com/problems/IOPC16B,
http://www.spoj.com/problems/FLIB,,https://www.codechef.com/problems/AVISKR02,
http://www.spoj.com/problems/BRIDGES2,,https://www.codechef.com/problems/NI03,
http://www.spoj.com/problems/ARITH,,https://www.codechef.com/problems/CANDYGAM,
http://www.spoj.com/problems/SPPC,,https://www.codechef.com/problems/CIELHACK,
http://www.spoj.com/problems/BYTELE,,https://www.codechef.com/problems/ANKMARKS,
http://www.spoj.com/problems/GMLIFE,,https://www.codechef.com/problems/EFFDELIV,
http://www.spoj.com/problems/UCF,,https://www.codechef.com/problems/CHEFSOC2,
http://www.spoj.com/problems/EOWAMRT,,https://www.codechef.com/problems/CLOWAY,
http://www.spoj.com/problems/MILAR10,,https://www.codechef.com/problems/CHEFJR,
http://www.spoj.com/problems/LOGPOWER,,https://www.codechef.com/problems/CC2,
http://www.spoj.com/problems/ROLLBALL,,https://www.codechef.com/problems/NUMMAX3,
http://www.spoj.com/problems/IMAGE,,https://www.codechef.com/problems/BMASTER,
http://www.spoj.com/problems/VBWORK,,https://www.codechef.com/problems/SHASFUN,
http://www.spoj.com/problems/JOCTENIS,,https://www.codechef.com/problems/CUCUMBER,
http://www.spoj.com/problems/DARKASLT,,https://www.codechef.com/problems/CHEFHCK2,
http://www.spoj.com/problems/ACANVAS,,https://www.codechef.com/problems/CIELHACK,
http://www.spoj.com/problems/BMASTER,,https://www.codechef.com/problems/PRCNSR1,
http://www.spoj.com/problems/DIST2,,https://www.codechef.com/problems/SCHEME01,
http://www.spoj.com/problems/ALIEN3,,https://www.codechef.com/problems/COMMUTE,
http://www.spoj.com/problems/ANNOYING,,https://www.codechef.com/problems/WORDNINJ,
http://www.spoj.com/problems/SPLIT,,https://www.codechef.com/problems/CAOS3,
http://www.spoj.com/problems/DECSTRNG,,https://www.codechef.com/problems/TECH08,
http://www.spoj.com/problems/DIRVS,,https://www.codechef.com/problems/HARMONY,
http://www.spoj.com/problems/STUN,,https://www.codechef.com/problems/SCRABBLE,
http://www.spoj.com/problems/MATRICA,,https://www.codechef.com/problems/XAIR,
http://www.spoj.com/problems/IITKWPCF,,https://www.codechef.com/problems/LOC02,
http://www.spoj.com/problems/ROADTRIP,,https://www.codechef.com/problems/HISTJUNK,
http://www.spoj.com/problems/POLYDRAW,,https://www.codechef.com/problems/CODE06,
http://www.spoj.com/problems/HS08PAUL,,https://www.codechef.com/problems/LOC02,
http://www.spoj.com/problems/CTOI10D1,,https://www.codechef.com/problems/TRIPCOST,
http://www.spoj.com/problems/HIE,,https://www.codechef.com/problems/NDUNGEON,
http://www.spoj.com/problems/DCEPC11F,,https://www.codechef.com/problems/GAMCOUNT,
http://www.spoj.com/problems/POWRTU,,https://www.codechef.com/problems/CC2,
http://www.spoj.com/problems/SONG,,https://www.codechef.com/problems/CAKES,
http://www.spoj.com/problems/BFPRMCYC,,https://www.codechef.com/problems/FLY,
http://www.spoj.com/problems/CT101CC,,https://www.codechef.com/problems/CAOS2,
http://www.spoj.com/problems/HEXTILE,,https://www.codechef.com/problems/XORSN,
http://www.spoj.com/problems/BURNCITY,,https://www.codechef.com/problems/CHEFHCK2,
http://www.spoj.com/problems/EXPOR,,https://www.codechef.com/problems/ASCIIIT,
http://www.spoj.com/problems/CAKE4,,https://www.codechef.com/problems/CAKES,
http://www.spoj.com/problems/GCJ102BE,,https://www.codechef.com/problems/GALACTIK,
http://www.spoj.com/problems/WITTYBOY,,https://www.codechef.com/problems/HOB,
http://www.spoj.com/problems/GCPC11D,,https://www.codechef.com/problems/WORDNINJ,
http://www.spoj.com/problems/CUCKOO,,https://www.codechef.com/problems/WYSIWYG5,
http://www.spoj.com/problems/GUESS003,,https://www.codechef.com/problems/FCUBE,
http://www.spoj.com/problems/TAP2016D,,https://www.codechef.com/problems/IOPC13C,
http://www.spoj.com/problems/SONG,,https://www.codechef.com/problems/FLY,
http://www.spoj.com/problems/COU,,https://www.codechef.com/problems/WORDNINJ,
http://www.spoj.com/problems/AROUND,,https://www.codechef.com/problems/LEMAGIC,
http://www.spoj.com/problems/CHARCHOC,,https://www.codechef.com/problems/DELIVERY,
http://www.spoj.com/problems/TRSTAGE,,https://www.codechef.com/problems/EMBED,
